issn,.id,V1
2210-6502,2015,41
2213-7130,2017,15
2213-7130,2016,9
2213-7130,2015,8
2213-7130,2018,6
0379-6779,2015,403
0379-6779,2016,380
0379-6779,2017,240
0379-6779,2018,175
2405-805X,2017,37
2405-805X,2016,35
2405-805X,2018,24
1028-4559,2016,223
1028-4559,2017,207
1028-4559,2015,194
1028-4559,2018,138
0039-9140,2018,1218
0039-9140,2016,1089
0039-9140,2015,929
0039-9140,2017,925
1557-3087,2017,81
1557-3087,2018,76
1557-3087,2016,50
1557-3087,2015,47
2405-6324,2017,15
2405-6324,2018,12
0166-4972,2018,59
0166-4972,2016,56
0166-4972,2015,55
0166-4972,2017,41
0040-1951,2016,507
0040-1951,2017,409
0040-1951,2015,367
0040-1951,2018,309
0167-8442,2018,218
0167-8442,2016,158
0167-8442,2017,133
0167-8442,2015,100
2095-0349,2017,69
2095-0349,2015,63
2095-0349,2016,60
2095-0349,2018,31
0304-3975,2015,575
0304-3975,2016,532
0304-3975,2018,521
0304-3975,2017,460
0040-5957,2017,146
0040-5957,2016,112
0040-5957,2018,98
0040-5957,2015,74
0093-691X,2017,531
0093-691X,2016,531
0093-691X,2018,494
0093-691X,2015,433
2451-9049,2018,176
2451-9049,2017,74
0040-6031,2015,362
0040-6031,2016,278
0040-6031,2018,257
0040-6031,2017,241
0040-6090,2015,999
0040-6090,2016,836
0040-6090,2017,735
0040-6090,2018,661
0263-8231,2018,516
0263-8231,2016,367
0263-8231,2017,352
0263-8231,2015,300
1871-1871,2016,83
1871-1871,2018,74
1871-1871,2017,73
1871-1871,2015,41
1547-4127,2018,92
1547-4127,2016,76
1547-4127,2015,76
1547-4127,2017,73
1877-959X,2018,256
1877-959X,2016,197
1877-959X,2017,142
1877-959X,2015,130
2211-9736,2018,97
2211-9736,2016,97
2211-9736,2017,82
2211-9736,2015,68
2352-0078,2018,219
2352-0078,2017,176
2352-0078,2016,171
2352-0078,2015,166
0300-483X,2017,218
0300-483X,2016,179
0300-483X,2015,167
0300-483X,2018,148
0378-4274,2016,1917
0378-4274,2015,1306
0378-4274,2018,1156
0378-4274,2017,1110
2214-7500,2015,171
2214-7500,2018,140
2214-7500,2016,111
2214-7500,2017,86
0165-9936,2016,318
0165-9936,2018,251
0165-9936,2015,194
0165-9936,2017,185
2346-8092,2018,53
2346-8092,2017,39
2346-8092,2016,37
1003-6326,2015,504
1003-6326,2016,370
1003-6326,2017,296
1003-6326,2018,178
2468-5011,2017,9
2468-5011,2018,5
2588-9303,2018,5
1936-5233,2018,161
1936-5233,2017,119
1936-5233,2016,80
1936-5233,2015,68
1931-5244,2015,206
1931-5244,2016,204
1931-5244,2017,188
1931-5244,2018,153
2214-854X,2018,11
2214-854X,2016,9
2214-854X,2017,8
2214-854X,2015,6
0966-3274,2018,65
0966-3274,2015,62
0966-3274,2016,57
0966-3274,2017,47
0041-1345,2018,877
0041-1345,2016,771
0041-1345,2015,717
0041-1345,2017,530
2451-9596,2016,7
2451-9596,2018,6
2451-9596,2017,5
2214-3912,2018,69
2214-3912,2016,52
2214-3912,2017,46
2214-3912,2015,41
2352-1465,2017,935
2352-1465,2016,880
2352-1465,2015,272
2352-1465,2018,92
2352-6440,2017,63
2352-6440,2018,42
2352-6440,2016,30
2352-6440,2015,24
2214-367X,2018,68
2214-367X,2017,36
2214-367X,2016,28
2214-367X,2015,21
1477-8939,2018,149
1477-8939,2016,143
1477-8939,2017,130
1477-8939,2015,128
2210-8440,2017,157
2210-8440,2018,88
2210-8440,2016,57
2210-8440,2015,57
1050-1738,2018,172
1050-1738,2015,164
1050-1738,2016,153
1050-1738,2017,134
2214-1588,2016,13
2214-1588,2015,13
2214-1588,2017,11
2214-1588,2018,6
0924-2244,2018,246
0924-2244,2017,221
0924-2244,2016,207
0924-2244,2015,160
0301-679X,2016,627
0301-679X,2018,532
0301-679X,2017,490
0301-679X,2015,385
2452-2473,2018,55
2452-2473,2016,53
2452-2473,2015,53
2452-2473,2017,46
0041-624X,2016,270
0041-624X,2018,264
0041-624X,2015,259
0041-624X,2017,224
1350-4177,2018,630
1350-4177,2017,515
1350-4177,2015,328
1350-4177,2016,285
0301-5629,2017,1290
0301-5629,2015,929
0301-5629,2016,369
0301-5629,2018,326
2467-9674,2018,32
2467-9674,2017,24
2467-9674,2016,10
2212-0955,2018,128
2212-0955,2015,83
2212-0955,2017,54
2212-0955,2016,39
0094-0143,2017,91
0094-0143,2016,88
0094-0143,2015,83
0094-0143,2018,76
1078-1439,2017,377
1078-1439,2015,322
1078-1439,2018,298
1078-1439,2016,292
0090-4295,2017,875
0090-4295,2015,820
0090-4295,2016,802
0090-4295,2018,746
2214-4420,2018,258
2214-4420,2017,184
2214-4420,2016,125
2214-4420,2015,82
2352-0779,2017,198
2352-0779,2018,187
2352-0779,2016,165
2352-0779,2015,130
0264-410X,2015,1232
0264-410X,2017,1156
0264-410X,2018,1076
0264-410X,2016,1035
2445-1460,2017,14
2445-1460,2018,8
1098-3015,2016,4836
1098-3015,2015,4689
1098-3015,2017,2977
1098-3015,2018,1699
2212-1099,2015,69
2212-1099,2017,64
2212-1099,2018,63
2212-1099,2016,61
1537-1891,2015,208
1537-1891,2018,181
1537-1891,2016,159
1537-1891,2017,68
2214-2096,2017,53
2214-2096,2018,39
2214-2096,2016,24
2214-2096,2015,23
1467-2987,2017,250
1467-2987,2018,138
1467-2987,2016,99
1467-2987,2015,97
2451-943X,2018,26
2451-943X,2016,9
2451-943X,2017,4
0749-0739,2016,57
0749-0739,2017,56
0749-0739,2015,52
0749-0739,2018,40
1094-9194,2017,63
1094-9194,2016,60
1094-9194,2015,57
1094-9194,2018,56
0749-0720,2016,64
0749-0720,2015,54
0749-0720,2017,53
0749-0720,2018,37
0195-5616,2017,129
0195-5616,2018,111
0195-5616,2016,108
0195-5616,2015,104
0165-2427,2016,155
0165-2427,2015,154
0165-2427,2018,131
0165-2427,2017,101
0378-1135,2017,396
0378-1135,2015,341
0378-1135,2018,310
0378-1135,2016,301
0304-4017,2016,417
0304-4017,2015,410
0304-4017,2017,351
0304-4017,2018,267
2405-9390,2018,99
2405-9390,2017,93
2405-9390,2016,31
2405-9390,2015,16
0924-2031,2016,166
0924-2031,2018,123
0924-2031,2017,122
0924-2031,2015,74
2468-4481,2018,153
2468-4481,2017,148
2468-4481,2016,43
0168-1702,2017,311
0168-1702,2015,301
0168-1702,2016,282
0168-1702,2018,269
2468-502X,2018,16
2468-502X,2017,14
2405-4690,2017,184
2405-4690,2018,139
2405-4690,2016,112
2405-4690,2015,15
2588-9125,2018,12
2212-4284,2018,34
2212-4284,2016,28
2212-4284,2015,25
2212-4284,2017,23
2212-3717,2016,24
2212-3717,2015,21
2212-3717,2017,18
2212-3717,2018,12
1110-4929,2018,26
1110-4929,2017,17
1110-4929,2015,14
1110-4929,2016,11
1674-2370,2015,44
1674-2370,2017,41
1674-2370,2016,40
1674-2370,2018,28
2468-3124,2017,16
2468-3124,2018,2
0165-2125,2017,126
0165-2125,2015,114
0165-2125,2016,108
0165-2125,2018,106
0043-1648,2017,458
0043-1648,2015,419
0043-1648,2016,295
0043-1648,2018,267
2212-0947,2015,44
2212-0947,2018,38
2212-0947,2016,33
2212-0947,2017,24
1080-6032,2015,199
1080-6032,2016,157
1080-6032,2017,136
1080-6032,2018,87
2212-9774,2017,21
2212-9774,2015,20
2212-9774,2016,19
2212-9774,2018,14
1871-5192,2017,245
1871-5192,2015,241
1871-5192,2018,222
1871-5192,2016,106
1049-3867,2017,125
1049-3867,2016,118
1049-3867,2015,117
1049-3867,2018,90
2452-2929,2016,49
2452-2929,2017,29
2452-2929,2018,9
1003-5257,2017,68
1003-5257,2015,67
1003-5257,2016,66
1003-5257,2018,51
2095-8811,2017,56
2095-8811,2016,46
2095-8811,2018,42
2095-8811,2015,12
1878-8750,2018,2800
1878-8750,2017,2005
1878-8750,2016,1505
1878-8750,2015,742
2213-9095,2017,31
2213-9095,2018,25
2213-9095,2016,20
2213-9095,2015,14
0306-3747,2017,194
0306-3747,2016,194
0306-3747,2015,192
0306-3747,2018,130
0969-4765,2015,195
0969-4765,2017,190
0969-4765,2016,180
0969-4765,2018,114
1361-3723,2015,112
1361-3723,2017,111
1361-3723,2016,111
1361-3723,2018,90
0267-3649,2018,131
0267-3649,2017,103
0267-3649,2016,94
0267-3649,2015,94
0167-4048,2018,220
0167-4048,2017,163
0167-4048,2015,124
0167-4048,2016,112
1365-6937,2015,396
1365-6937,2017,395
1365-6937,2016,387
1365-6937,2018,256
0015-1882,2017,273
0015-1882,2015,267
0015-1882,2016,259
0015-1882,2018,160
1464-2859,2016,403
1464-2859,2017,399
1464-2859,2015,396
1464-2859,2018,347
0958-2118,2016,257
0958-2118,2015,252
0958-2118,2017,236
0958-2118,2018,190
0026-0657,2016,458
0026-0657,2015,421
0026-0657,2017,402
0026-0657,2018,309
1353-4858,2015,127
1353-4858,2017,126
1353-4858,2016,119
1353-4858,2018,92
1359-6128,2015,509
1359-6128,2016,507
1359-6128,2017,449
1359-6128,2018,253
0034-3617,2017,500
0034-3617,2015,495
0034-3617,2016,470
0034-3617,2018,321
1350-4789,2015,456
1350-4789,2016,448
1350-4789,2017,427
1350-4789,2018,319
0262-1762,2016,396
0262-1762,2017,380
0262-1762,2015,380
0262-1762,2018,306
0958-1669,2015,182
0958-1669,2016,173
0958-1669,2018,166
0958-1669,2017,163
0955-0674,2018,118
0955-0674,2015,118
0955-0674,2016,117
0955-0674,2017,109
1367-5931,2018,134
1367-5931,2016,128
1367-5931,2015,125
1367-5931,2017,120
0959-437X,2016,133
0959-437X,2017,123
0959-437X,2018,105
0959-437X,2015,100
0952-7915,2018,133
0952-7915,2016,118
0952-7915,2015,116
0952-7915,2017,111
1369-5274,2016,150
1369-5274,2017,146
1369-5274,2015,143
1369-5274,2018,115
0959-4388,2017,181
0959-4388,2015,169
0959-4388,2018,168
0959-4388,2016,145
1369-5266,2015,147
1369-5266,2016,139
1369-5266,2017,138
1369-5266,2018,135
0959-440X,2017,151
0959-440X,2016,148
0959-440X,2018,129
0959-440X,2015,126
1359-6446,2018,280
1359-6446,2016,234
1359-6446,2017,217
1359-6446,2015,204
0160-9327,2017,47
0160-9327,2016,45
0160-9327,2015,31
0160-9327,2018,25
0968-0004,2016,125
0968-0004,2017,111
0968-0004,2018,105
0968-0004,2015,104
0167-7799,2018,169
0167-7799,2017,143
0167-7799,2016,120
0167-7799,2015,110
0962-8924,2016,115
0962-8924,2015,104
0962-8924,2018,101
0962-8924,2017,100
1364-6613,2015,135
1364-6613,2016,132
1364-6613,2018,128
1364-6613,2017,121
0169-5347,2016,172
0169-5347,2017,157
0169-5347,2015,148
0169-5347,2018,129
1043-2760,2015,110
1043-2760,2018,107
1043-2760,2016,107
1043-2760,2017,87
0168-9525,2018,107
0168-9525,2017,102
0168-9525,2015,95
0168-9525,2016,92
1471-4906,2015,111
1471-4906,2016,106
1471-4906,2017,103
1471-4906,2018,95
0966-842X,2018,136
0966-842X,2016,131
0966-842X,2015,131
0966-842X,2017,130
1471-4914,2016,123
1471-4914,2017,112
1471-4914,2015,101
1471-4914,2018,98
0166-2236,2018,125
0166-2236,2015,101
0166-2236,2016,96
0166-2236,2017,83
1471-4922,2017,141
1471-4922,2016,136
1471-4922,2018,125
1471-4922,2015,117
0165-6147,2016,110
0165-6147,2015,108
0165-6147,2017,107
0165-6147,2018,89
1360-1385,2016,142
1360-1385,2017,139
1360-1385,2015,138
1360-1385,2018,136
2173-5735,2015,89
2173-5735,2016,75
2173-5735,2017,73
2173-5735,2018,58
0001-6519,2018,105
0001-6519,2015,90
0001-6519,2017,79
0001-6519,2016,78
0001-7310,2018,311
0001-7310,2017,270
0001-7310,2016,242
0001-7310,2015,229
1578-2190,2017,254
1578-2190,2018,227
1578-2190,2016,217
1578-2190,2015,207
0210-4806,2015,114
0210-4806,2018,113
0210-4806,2017,112
0210-4806,2016,111
2173-5786,2015,112
2173-5786,2016,110
2173-5786,2017,108
2173-5786,2018,83
0301-0546,2018,118
0301-0546,2015,112
0301-0546,2017,105
0301-0546,2016,93
1695-4033,2015,315
1695-4033,2018,258
1695-4033,2016,183
1695-4033,2017,171
0003-3170,2016,130
0003-3170,2015,125
0003-3170,2017,99
0003-3170,2018,55
1886-6581,2017,25
1886-6581,2018,22
1886-6581,2016,22
1886-6581,2015,22
0300-2896,2018,331
0300-2896,2017,277
0300-2896,2016,232
0300-2896,2015,225
1579-2129,2017,259
1579-2129,2016,232
1579-2129,2018,229
1579-2129,2015,221
0365-6691,2015,194
0365-6691,2018,185
0365-6691,2016,173
0365-6691,2017,171
2173-5794,2015,147
2173-5794,2017,132
2173-5794,2016,130
2173-5794,2018,125
0212-6567,2018,174
0212-6567,2016,138
0212-6567,2017,137
0212-6567,2015,132
2340-9436,2018,24
2340-9436,2017,21
2340-9436,2016,21
2340-9436,2015,20
1889-898X,2018,58
1889-898X,2017,52
1889-898X,2015,50
1889-898X,2016,48
1134-0096,2017,110
1134-0096,2018,93
1134-0096,2016,88
1134-0096,2015,77
0009-739X,2015,208
0009-739X,2018,175
0009-739X,2016,171
0009-739X,2017,147
2173-5077,2015,207
2173-5077,2016,169
2173-5077,2017,147
2173-5077,2018,114
0214-9168,2016,55
0214-9168,2018,44
0214-9168,2015,42
0214-9168,2017,39
0210-573X,2017,59
0210-573X,2015,46
0210-573X,2016,41
0210-573X,2018,37
2530-0164,2018,114
2530-0164,2017,112
2530-0180,2017,109
2530-0180,2018,76
0213-005X,2018,231
0213-005X,2017,207
0213-005X,2015,197
0213-005X,2016,190
1130-8621,2018,153
1130-8621,2017,85
1130-8621,2016,77
1130-8621,2015,71
1130-2399,2018,39
1130-2399,2016,29
1130-2399,2017,26
1130-2399,2015,23
2444-8834,2016,23
2444-8834,2018,21
2444-8834,2017,21
0211-5638,2016,48
0211-5638,2015,47
0211-5638,2018,46
0211-5638,2017,42
1134-2072,2016,240
1134-2072,2015,201
1134-2072,2017,154
1134-2072,2018,110
0213-9111,2018,177
0213-9111,2017,155
0213-9111,2015,145
0213-9111,2016,136
0210-5705,2018,193
0210-5705,2016,137
0210-5705,2017,134
0210-5705,2015,121
1889-1837,2017,50
1889-1837,2018,44
1889-1837,2016,33
1889-1837,2015,28
1698-6989,2018,62
1698-6989,2015,47
1698-6989,2017,44
1698-6989,2016,44
2603-6479,2018,48
1888-4296,2018,52
1888-4296,2017,42
1888-4296,2015,38
1888-4296,2016,37
0025-7753,2017,439
0025-7753,2018,433
0025-7753,2016,427
0025-7753,2015,385
1138-3593,2016,223
1138-3593,2017,160
1138-3593,2015,133
1138-3593,2018,129
0210-5691,2018,167
0210-5691,2017,159
0210-5691,2016,127
0210-5691,2015,115
2173-5727,2017,119
2173-5727,2018,106
2173-5727,2016,61
2173-5727,2015,41
1134-248X,2018,48
1134-248X,2017,45
1134-248X,2016,40
1134-248X,2015,37
0304-5412,2015,206
0304-5412,2016,201
0304-5412,2017,198
0304-5412,2018,153
1130-1473,2018,61
1130-1473,2016,51
1130-1473,2015,49
1130-1473,2017,42
0213-4853,2017,265
0213-4853,2018,194
0213-4853,2016,172
0213-4853,2015,111
1853-0028,2016,58
1853-0028,2015,55
1853-0028,2018,48
1853-0028,2017,42
2173-5808,2018,146
2173-5808,2017,123
2173-5808,2016,123
2173-5808,2015,111
0213-9251,2018,247
0213-9251,2016,206
0213-9251,2017,194
0213-9251,2015,176
1134-5934,2015,44
1134-5934,2016,32
1134-5934,2017,27
1134-5934,2018,18
2531-0437,2018,82
0033-8338,2016,101
0033-8338,2015,96
0033-8338,2018,92
0033-8338,2017,68
2173-5107,2017,36
2173-5107,2015,35
2173-5107,2018,33
2173-5107,2016,29
0048-7120,2018,49
0048-7120,2017,48
0048-7120,2016,45
0048-7120,2015,43
1699-258X,2017,213
1699-258X,2018,177
1699-258X,2016,106
1699-258X,2015,100
2173-5743,2018,106
2173-5743,2016,105
2173-5743,2017,104
2173-5743,2015,99
1888-7546,2015,123
1888-7546,2017,63
1888-7546,2016,43
1888-7546,2018,18
0325-7541,2018,91
0325-7541,2017,66
0325-7541,2016,65
0325-7541,2015,65
2013-5246,2018,13
2013-5246,2016,13
2013-5246,2015,13
2013-5246,2017,12
0014-2565,2015,163
0014-2565,2018,126
0014-2565,2017,126
0014-2565,2016,115
0034-7450,2017,74
0034-7450,2018,61
0034-7450,2016,60
0034-7450,2015,40
0300-8932,2018,458
0300-8932,2017,386
0300-8932,2016,363
0300-8932,2015,332
1885-5857,2018,429
1885-5857,2017,367
1885-5857,2016,347
1885-5857,2015,317
1131-3587,2015,34
1131-3587,2016,14
1130-0558,2015,55
1130-0558,2017,54
1130-0558,2016,52
1130-0558,2018,35
1888-4415,2018,73
1888-4415,2017,62
1888-4415,2015,61
1888-4415,2016,57
1988-8856,2017,61
1988-8856,2015,61
1988-8856,2016,57
1988-8856,2018,55
0211-139X,2018,529
0211-139X,2017,113
0211-139X,2016,98
0211-139X,2015,80
0377-4732,2015,48
0377-4732,2018,40
0377-4732,2017,33
0377-4732,2016,32
2253-654X,2016,104
2253-654X,2015,103
2253-654X,2017,94
2253-654X,2018,93
2253-8089,2015,103
2253-8089,2018,100
2253-8089,2016,99
2253-8089,2017,86
1699-8855,2018,66
1699-8855,2015,55
1699-8855,2016,52
1699-8855,2017,49
0375-0906,2018,117
0375-0906,2017,66
0375-0906,2015,52
0375-0906,2016,51
1130-1406,2017,58
1130-1406,2015,57
1130-1406,2016,50
1130-1406,2018,35
1887-8369,2016,29
1887-8369,2015,24
1887-8369,2017,22
1887-8369,2018,12
1698-031X,2018,48
1698-031X,2015,30
1698-031X,2017,28
1698-031X,2016,26
1888-4008,2018,46
1888-4008,2017,42
1888-4008,2016,32
1888-4008,2015,28
0214-4603,2018,31
0214-4603,2017,27
0214-4603,2016,24
0214-4603,2015,23
2174-2049,2017,212
2174-2049,2016,171
2174-2049,2015,170
2174-2049,2018,153
1888-9891,2018,54
1888-9891,2017,48
1888-9891,2016,40
1888-9891,2015,39
2173-5050,2017,39
2173-5050,2016,36
2173-5050,2015,35
2173-5050,2018,25
0214-1582,2017,38
0214-1582,2016,37
0214-1582,2015,33
0214-1582,2018,27
1576-9887,2016,15
1576-9887,2015,15
1576-9887,2017,14
1576-9887,2018,9
1146-609X,2016,108
1146-609X,2018,100
1146-609X,2017,93
1146-609X,2015,77
0515-3700,2016,229
0515-3700,2017,226
0515-3700,2015,219
0515-3700,2018,160
1270-9638,2018,533
1270-9638,2017,463
1270-9638,2016,363
1270-9638,2015,319
1875-0672,2015,56
1875-0672,2016,42
1875-0672,2017,34
1875-0672,2018,30
2352-5568,2018,170
2352-5568,2017,110
2352-5568,2016,103
2352-5568,2015,92
0003-3928,2015,400
0003-3928,2016,111
0003-3928,2017,98
0003-3928,2018,87
0294-1260,2016,119
0294-1260,2015,100
0294-1260,2018,99
0294-1260,2017,98
0151-9638,2016,1027
0151-9638,2015,957
0151-9638,2017,817
0151-9638,2018,364
0003-4266,2018,1128
0003-4266,2016,1028
0003-4266,2015,986
0003-4266,2017,801
1879-7261,2016,129
1879-7261,2017,113
1879-7261,2015,105
1879-7261,2018,90
0294-1449,2018,99
0294-1449,2017,84
0294-1449,2016,66
0294-1449,2015,61
0003-4487,2015,211
0003-4487,2018,210
0003-4487,2016,192
0003-4487,2017,185
0753-3969,2015,34
0753-3969,2017,30
0753-3969,2016,28
0753-3969,2018,18
0242-6498,2015,115
0242-6498,2017,114
0242-6498,2016,103
0242-6498,2018,84
0003-4509,2018,70
0003-4509,2015,60
0003-4509,2017,58
0003-4509,2016,57
1877-0657,2018,1394
1877-0657,2015,428
1877-0657,2016,407
1877-0657,2017,291
0003-5521,2017,41
0003-5521,2018,36
0003-5521,2015,36
0003-5521,2016,30
1875-2136,2017,102
1875-2136,2016,100
1875-2136,2018,96
1875-2136,2015,91
1878-6480,2015,637
1878-6480,2017,597
1878-6480,2016,582
1878-6480,2018,523
1261-694X,2015,137
1261-694X,2016,117
1261-694X,2017,116
1261-694X,2018,86
1775-8785,2018,684
1775-8785,2016,605
1775-8785,2015,136
1775-8785,2017,134
0929-693X,2015,1030
0929-693X,2016,376
0929-693X,2017,346
0929-693X,2018,94
0753-3322,2018,1809
0753-3322,2017,1639
0753-3322,2016,737
0753-3322,2015,304
0007-4497,2016,57
0007-4497,2015,47
0007-4497,2017,37
0007-4497,2018,36
0007-9960,2015,84
0007-9960,2017,74
0007-9960,2016,62
0007-9960,2018,47
1278-3218,2016,350
1278-3218,2015,291
1278-3218,2017,270
1278-3218,2018,235
2210-7401,2015,160
2210-7401,2018,142
2210-7401,2016,130
2210-7401,2017,128
1631-0691,2015,125
1631-0691,2017,92
1631-0691,2016,88
1631-0691,2018,68
1631-0748,2016,224
1631-0748,2015,193
1631-0748,2017,151
1631-0748,2018,140
1631-0713,2016,74
1631-0713,2018,61
1631-0713,2017,58
1631-0713,2015,57
1631-073X,2016,256
1631-073X,2015,232
1631-073X,2017,229
1631-073X,2018,172
1631-0721,2018,116
1631-0721,2017,109
1631-0721,2016,94
1631-0721,2015,86
1631-0683,2016,100
1631-0683,2017,97
1631-0683,2018,79
1631-0683,2015,79
1631-0705,2015,121
1631-0705,2016,114
1631-0705,2017,81
1631-0705,2018,35
2452-3186,2016,44
2452-3186,2018,32
2452-3186,2017,30
1262-3636,2015,583
1262-3636,2017,488
1262-3636,2016,456
1262-3636,2018,140
2211-5684,2016,207
2211-5684,2015,194
2211-5684,2017,163
2211-5684,2018,152
1624-5687,2016,78
1624-5687,2015,74
1624-5687,2017,72
1624-5687,2018,55
1629-6583,2017,114
1629-6583,2016,110
1629-6583,2018,105
1629-6583,2015,100
1634-7358,2017,24
1634-7358,2015,23
1634-7358,2016,21
1634-7358,2018,13
1280-4703,2015,19
1280-4703,2017,16
1280-4703,2016,16
1280-4703,2018,13
1283-0771,2015,18
1283-0771,2016,17
1283-0771,2017,12
1283-0771,2018,10
1286-935X,2015,28
1286-935X,2016,27
1286-935X,2017,18
1286-935X,2018,7
1634-7080,2017,6
1634-7080,2016,6
1634-7080,2015,6
1634-7080,2018,5
1635-2505,2017,7
1635-2505,2018,6
1635-2505,2016,6
1635-2505,2015,5
1634-2143,2017,10
1634-2143,2016,10
1634-2143,2015,8
1634-2143,2018,3
1776-0313,2016,9
1776-0313,2015,7
1776-0313,2017,5
1761-2896,2017,19
1761-2896,2016,19
1761-2896,2015,16
1761-2896,2018,13
1283-081X,2017,30
1283-081X,2016,23
1283-081X,2015,20
1283-081X,2018,19
1293-2965,2017,13
1293-2965,2016,13
1293-2965,2015,12
1293-2965,2018,10
1283-078X,2017,13
1283-078X,2016,13
1283-078X,2015,12
1283-078X,2018,9
1634-7072,2017,17
1634-7072,2015,17
1634-7072,2016,14
1634-7072,2018,13
1639-870X,2016,17
1639-870X,2017,16
1639-870X,2015,16
1639-870X,2018,7
1632-3475,2017,20
1632-3475,2016,19
1632-3475,2015,17
1632-3475,2018,8
1245-1789,2015,20
1245-1789,2016,17
1245-1789,2018,15
1245-1789,2017,15
1762-827X,2017,13
1762-827X,2016,12
1762-827X,2015,12
1762-827X,2018,8
1282-9129,2016,11
1282-9129,2017,9
1282-9129,2015,9
1282-9129,2018,7
2211-033X,2016,18
2211-033X,2017,15
2211-033X,2015,14
2211-033X,2018,9
1283-0798,2017,9
1283-0798,2015,9
1283-0798,2016,8
1283-0798,2018,4
1636-5577,2016,10
1636-5577,2017,8
1636-5577,2015,8
1292-3036,2017,6
1292-3036,2015,6
1292-3036,2018,5
1292-3036,2016,5
2211-0801,2016,8
2211-0801,2015,7
2211-0801,2017,6
1769-6704,2015,10
1769-6704,2017,9
1769-6704,2016,7
1769-6704,2018,2
1288-3336,2017,4
1288-3336,2016,3
1288-3336,2015,3
1283-0801,2017,8
1283-0801,2016,8
1283-0801,2015,8
1283-0801,2018,2
1636-5410,2017,55
1636-5410,2015,51
1636-5410,2018,41
1636-5410,2016,41
1286-9341,2017,11
1286-9341,2016,11
1286-9341,2015,10
1286-9341,2018,7
1761-3310,2017,16
1761-3310,2016,14
1761-3310,2018,12
1761-3310,2015,11
0013-7006,2016,136
0013-7006,2017,122
0013-7006,2015,122
0013-7006,2018,108
1765-4629,2015,57
1765-4629,2016,56
1765-4629,2017,51
1765-4629,2018,48
1879-7296,2016,148
1879-7296,2018,136
1879-7296,2017,116
1879-7296,2015,106
0997-7538,2018,161
0997-7538,2015,146
0997-7538,2017,145
0997-7538,2016,129
0997-7546,2018,180
0997-7546,2017,148
0997-7546,2016,142
0997-7546,2015,132
1769-7212,2018,242
1769-7212,2017,127
1769-7212,2015,124
1769-7212,2016,114
0223-5234,2018,1042
0223-5234,2017,939
0223-5234,2015,808
0223-5234,2016,763
1164-5563,2016,91
1164-5563,2017,85
1164-5563,2015,68
1164-5563,2018,59
0014-3855,2016,89
0014-3855,2017,86
0014-3855,2015,78
0014-3855,2018,72
0016-6995,2018,48
0016-6995,2016,46
0016-6995,2015,41
0016-6995,2017,39
2468-7189,2017,159
2468-7189,2018,135
2468-1229,2016,324
2468-1229,2017,320
2468-1229,2018,75
1776-9817,2017,51
1776-9817,2016,48
1776-9817,2015,46
1776-9817,2018,41
1290-0729,2018,447
1290-0729,2017,356
1290-0729,2016,323
1290-0729,2015,289
1761-7227,2017,100
1761-7227,2018,91
1761-7227,2016,78
1761-7227,2015,76
1959-0318,2015,56
1959-0318,2017,51
1959-0318,2016,45
1959-0318,2018,38
1959-7568,2015,33
1959-7568,2016,23
1959-7568,2017,19
1959-7568,2018,11
